timestamp,run_label,engine,scenario,time_seconds,memory_mb,cpu_count,cpu_count_logical,cpu_name,cpu_freq_mhz,memory_total_gb,memory_available_gb
2025-10-26T05:41:49.889251,batch,pandas-pyarrow,large,3.4989,1440.26,6,12,,4213,31.26,6.16
2025-10-26T05:41:49.889251,batch,pandas-pyarrow,xlarge,32.7082,13571.58,6,12,,4213,31.26,6.16
2025-10-26T05:45:20.554609,batch,pandas-pyarrow,small,0.2818,57.81,6,12,,4021,31.26,5.62
2025-10-26T05:45:20.554609,batch,pandas-pyarrow,medium,0.7477,211.08,6,12,,4021,31.26,5.62
2025-10-26T05:45:20.554609,batch,pandas-pyarrow,large,3.3526,1440.27,6,12,,4021,31.26,5.62
2025-10-26T05:45:20.554609,batch,pandas-pyarrow,xlarge,32.812,13571.58,6,12,,4021,31.26,5.62
2025-10-26T05:48:49.912442,batch,pandas-pyarrow,small,0.2522,57.81,6,12,,4392,31.26,8.99
2025-10-26T05:48:49.912442,batch,pandas-pyarrow,medium,0.8677,211.08,6,12,,4392,31.26,8.99
2025-10-26T05:48:49.912442,batch,pandas-pyarrow,large,4.0544,1440.27,6,12,,4392,31.26,8.99
2025-10-26T05:48:49.912442,batch,pandas-pyarrow,xlarge,31.7855,13571.58,6,12,,4392,31.26,8.99
2025-10-26T05:52:28.878674,batch,pandas-pyarrow,small,0.3187,57.81,6,12,,4413,31.26,6.24
2025-10-26T05:52:28.878674,batch,pandas-pyarrow,medium,0.8183,211.1,6,12,,4413,31.26,6.24
2025-10-26T05:52:28.878674,batch,pandas-pyarrow,large,3.3629,1440.28,6,12,,4413,31.26,6.24
2025-10-26T05:52:28.878674,batch,pandas-pyarrow,xlarge,33.8164,13571.57,6,12,,4413,31.26,6.24
2025-10-26T05:55:57.667545,batch,pandas-pyarrow,small,0.3158,57.81,6,12,,3999,31.26,9.3
2025-10-26T05:55:57.667545,batch,pandas-pyarrow,medium,1.1399,211.08,6,12,,3999,31.26,9.3
2025-10-26T05:55:57.667545,batch,pandas-pyarrow,large,3.9099,1440.26,6,12,,3999,31.26,9.3
2025-10-26T05:55:57.667545,batch,pandas-pyarrow,xlarge,33.7984,13571.58,6,12,,3999,31.26,9.3
2025-10-26T05:59:29.639164,batch,pandas-pyarrow,small,0.2828,57.81,6,12,,4147,31.26,8.84
2025-10-26T05:59:29.639164,batch,pandas-pyarrow,medium,1.1116,211.08,6,12,,4147,31.26,8.84
2025-10-26T05:59:29.639164,batch,pandas-pyarrow,large,5.4826,1440.26,6,12,,4147,31.26,8.84
2025-10-26T05:59:29.639164,batch,pandas-pyarrow,xlarge,32.2179,13571.58,6,12,,4147,31.26,8.84
2025-10-26T06:03:08.754308,batch,pandas-pyarrow,small,0.2977,57.81,6,12,,4121,31.26,8.79
2025-10-26T06:03:08.754308,batch,pandas-pyarrow,medium,0.9496,211.08,6,12,,4121,31.26,8.79
