timestamp,run_label,engine,scenario,time_seconds,memory_mb,cpu_count,cpu_count_logical,cpu_name,cpu_freq_mhz,memory_total_gb,memory_available_gb
2025-10-26T05:52:28.878674,batch,pandas,small,0.4224,57.82,6,12,,4413,31.26,6.24
2025-10-26T05:52:28.878674,batch,pandas,medium,1.4644,252.59,6,12,,4413,31.26,6.24
2025-10-26T05:52:28.878674,batch,pandas,large,10.342,2091.19,6,12,,4413,31.26,6.24
2025-10-26T05:52:28.878674,batch,pandas,xlarge,153.0697,20316.68,6,12,,4413,31.26,6.24
2025-10-26T05:55:57.667545,batch,pandas,small,0.4763,57.82,6,12,,3999,31.26,9.3
2025-10-26T05:55:57.667545,batch,pandas,medium,1.6873,252.57,6,12,,3999,31.26,9.3
2025-10-26T05:55:57.667545,batch,pandas,large,11.5424,2091.19,6,12,,3999,31.26,9.3
2025-10-26T05:55:57.667545,batch,pandas,xlarge,153.9851,20316.69,6,12,,3999,31.26,9.3
2025-10-26T05:59:29.639164,batch,pandas,small,0.5699,57.82,6,12,,4147,31.26,8.84
2025-10-26T05:59:29.639164,batch,pandas,medium,1.6577,252.57,6,12,,4147,31.26,8.84
2025-10-26T05:59:29.639164,batch,pandas,large,12.2948,2091.19,6,12,,4147,31.26,8.84
2025-10-26T05:59:29.639164,batch,pandas,xlarge,160.1981,20316.69,6,12,,4147,31.26,8.84
2025-10-26T06:03:08.754308,batch,pandas,small,0.5118,57.82,6,12,,4121,31.26,8.79
2025-10-26T06:03:08.754308,batch,pandas,medium,1.7412,252.57,6,12,,4121,31.26,8.79
2025-10-26T06:03:08.754308,batch,pandas,large,11.4236,2091.19,6,12,,4121,31.26,8.79
2025-10-26T06:03:08.754308,batch,pandas,xlarge,158.22,20316.68,6,12,,4121,31.26,8.79
2025-10-26T06:06:45.238052,batch,pandas,small,0.5085,57.82,6,12,,4004,31.26,8.68
2025-10-26T06:06:45.238052,batch,pandas,medium,1.6126,252.57,6,12,,4004,31.26,8.68
2025-10-26T06:06:45.238052,batch,pandas,large,11.7824,2091.19,6,12,,4004,31.26,8.68
2025-10-26T06:06:45.238052,batch,pandas,xlarge,162.1268,20316.69,6,12,,4004,31.26,8.68
2025-10-26T06:10:24.633016,batch,pandas,small,0.4553,57.82,6,12,,4203,31.26,8.94
2025-10-26T06:10:24.633016,batch,pandas,medium,1.5551,252.57,6,12,,4203,31.26,8.94
2025-10-26T06:10:24.633016,batch,pandas,large,11.5325,2091.19,6,12,,4203,31.26,8.94
2025-10-26T06:10:24.633016,batch,pandas,xlarge,158.7977,20316.69,6,12,,4203,31.26,8.94
2025-10-26T06:14:07.781842,batch,pandas,small,0.4011,57.83,6,12,,3940,31.26,5.38
2025-10-26T06:14:07.781842,batch,pandas,medium,1.4444,252.57,6,12,,3940,31.26,5.38
2025-10-26T06:14:07.781842,batch,pandas,large,10.6244,2091.19,6,12,,3940,31.26,5.38
2025-10-26T06:14:07.781842,batch,pandas,xlarge,163.0544,20316.69,6,12,,3940,31.26,5.38
2025-10-26T06:17:45.979745,batch,pandas,small,0.449,57.82,6,12,,4031,31.26,8.73
2025-10-26T06:17:45.979745,batch,pandas,medium,1.5928,252.57,6,12,,4031,31.26,8.73
2025-10-26T06:17:45.979745,batch,pandas,large,11.3555,2091.19,6,12,,4031,31.26,8.73
2025-10-26T06:17:45.979745,batch,pandas,xlarge,157.4081,20316.69,6,12,,4031,31.26,8.73
2025-10-26T06:21:18.191499,batch,pandas,small,0.4158,57.82,6,12,,3935,31.26,4.39
2025-10-26T06:21:18.191499,batch,pandas,medium,1.4413,252.57,6,12,,3935,31.26,4.39
2025-10-26T06:21:18.191499,batch,pandas,large,10.4395,2091.19,6,12,,3935,31.26,4.39
2025-10-26T06:21:18.191499,batch,pandas,xlarge,156.7188,20316.68,6,12,,3935,31.26,4.39
2025-10-26T06:24:50.616378,batch,pandas,small,0.4622,57.82,6,12,,4277,31.26,8.63
2025-10-26T06:24:50.616378,batch,pandas,medium,1.7121,252.57,6,12,,4277,31.26,8.63
2025-10-26T06:24:50.616378,batch,pandas,large,11.057,2091.19,6,12,,4277,31.26,8.63
2025-10-26T06:24:50.616378,batch,pandas,xlarge,158.9956,20316.68,6,12,,4277,31.26,8.63
2025-10-26T06:28:26.374303,batch,pandas,small,0.4086,57.82,6,12,,3998,31.26,6.69
2025-10-26T06:28:26.374303,batch,pandas,medium,1.4325,252.59,6,12,,3998,31.26,6.69
2025-10-26T06:28:26.374303,batch,pandas,large,10.4042,2091.19,6,12,,3998,31.26,6.69
2025-10-26T06:28:26.374303,batch,pandas,xlarge,160.2194,20316.68,6,12,,3998,31.26,6.69
2025-10-26T06:32:00.388044,batch,pandas,small,0.3888,57.82,6,12,,3953,31.26,5.53
2025-10-26T06:32:00.388044,batch,pandas,medium,1.4496,252.57,6,12,,3953,31.26,5.53
2025-10-26T06:32:00.388044,batch,pandas,large,10.5304,2091.19,6,12,,3953,31.26,5.53
2025-10-26T06:32:00.388044,batch,pandas,xlarge,151.8518,20316.69,6,12,,3953,31.26,5.53
2025-10-26T06:35:35.867446,batch,pandas,small,0.5117,57.82,6,12,,4010,31.26,5.92
2025-10-26T06:35:35.867446,batch,pandas,medium,1.9361,252.57,6,12,,4010,31.26,5.92
2025-10-26T06:35:35.867446,batch,pandas,large,13.2695,2091.19,6,12,,4010,31.26,5.92
2025-10-26T06:35:35.867446,batch,pandas,xlarge,160.4414,20316.68,6,12,,4010,31.26,5.92
2025-10-26T06:39:15.599122,batch,pandas,small,0.5376,57.82,6,12,,4075,31.26,9.0
2025-10-26T06:39:15.599122,batch,pandas,medium,1.747,252.57,6,12,,4075,31.26,9.0
2025-10-26T06:39:15.599122,batch,pandas,large,11.5134,2091.19,6,12,,4075,31.26,9.0
2025-10-26T06:39:15.599122,batch,pandas,xlarge,153.3249,20316.69,6,12,,4075,31.26,9.0
